@RELATION HeaderDataClassification

@ATTRIBUTE CellNum		NUMERIC
@ATTRIBUTE AvgCellLen		NUMERIC
@ATTRIBUTE CharNum		NUMERIC
@ATTRIBUTE DigitChRatio		NUMERIC
@ATTRIBUTE AlphaChRatio		NUMERIC
@ATTRIBUTE SymbolChRatio	NUMERIC
@ATTRIBUTE FontSize		NUMERIC
@ATTRIBUTE FontBold		NUMERIC
@ATTRIBUTE FontItalic		NUMERIC
@ATTRIBUTE NumCellRatio		NUMERIC
@ATTRIBUTE CellNumRatio		NUMERIC
@ATTRIBUTE SpanningCell		NUMERIC
@ATTRIBUTE AvgAlign		NUMERIC
@ATTRIBUTE AvgOverlap		NUMERIC
@ATTRIBUTE AvgChNumDiff		NUMERIC
@ATTRIBUTE AvgSimDataType	NUMERIC
@ATTRIBUTE AvgSimFontSize	NUMERIC
@ATTRIBUTE SimFontStyle		NUMERIC
@ATTRIBUTE SimContent		NUMERIC
@ATTRIBUTE class	{HeaderDataClassification-0, HeaderDataClassification-1}

@DATA
7,	8,	58,	0.0,	1.0,	0.0,	9.0,	1.0,	0.0,	0.0,	0.06,	0.0,	4.0,	1.0,	0.53,	0.0,	1.0,	0.0,	8.28,	HeaderDataClassification-1
8,	12,	97,	0.25,	0.08,	0.06,	10.1,	0.12,	0.0,	0.87,	0.06,	0.0,	1.25,	0.87,	0.76,	0.87,	0.87,	0.87,	0.87,	HeaderDataClassification-0
7,	18,	132,	0.15,	0.06,	0.03,	10.4,	0.14,	0.0,	0.85,	0.07,	0.0,	1.28,	0.85,	0.72,	0.85,	0.85,	0.85,	1.14,	HeaderDataClassification-0
6,	26,	161,	0.10,	0.04,	0.02,	10.7,	0.16,	0.0,	0.83,	0.09,	0.0,	1.33,	0.83,	0.7,	0.83,	0.83,	0.83,	1.16,	HeaderDataClassification-0
5,	37,	185,	0.07,	0.04,	0.01,	11.1,	0.2,	0.0,	0.8,	0.11,	0.0,	1.4,	0.8,	0.64,	0.8,	0.8,	0.8,	1.4,	HeaderDataClassification-0
4,	51,	204,	0.04,	0.03,	0.00,	11.7,	0.25,	0.0,	0.75,	0.14,	0.0,	1.5,	0.74,	0.55,	0.75,	0.75,	0.75,	1.75,	HeaderDataClassification-0
3,	72,	218,	0.02,	0.03,	0.00,	12.9,	0.33,	0.0,	0.66,	0.2,	0.0,	1.66,	0.66,	0.36,	0.66,	0.66,	0.66,	2.33,	HeaderDataClassification-0
2,	114,	228,	0.00,	0.03,	0.0,	15.4,	0.5,	0.0,	0.5,	0.2,	0.0,	1.66,	0.66,	0.36,	0.66,	0.66,	0.66,	2.33,	HeaderDataClassification-0
5,	2,	14,	0.0,	1.0,	0.0,	9.96,	1.0,	0.0,	0.2,	0.09,	0.0,	2.0,	0.99,	0.68,	0.2,	1.0,	0.0,	4.0,	HeaderDataClassification-1
6,	7,	42,	0.47,	0.19,	0.0,	11.6,	0.16,	0.0,	0.83,	0.0,	0.0,	1.16,	1.0,	0.94,	1.0,	1.0,	1.0,	0.66,	HeaderDataClassification-0
6,	11,	70,	0.27,	0.12,	0.0,	11.8,	0.16,	0.0,	0.83,	0.0,	0.0,	1.33,	1.0,	0.91,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
6,	16,	99,	0.21,	0.08,	0.0,	11.9,	0.16,	0.0,	0.83,	0.0,	0.0,	1.5,	0.99,	0.89,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
6,	20,	125,	0.14,	0.06,	0.0,	11.9,	0.16,	0.0,	0.83,	0.0,	0.0,	1.16,	0.99,	0.96,	1.0,	1.0,	1.0,	0.66,	HeaderDataClassification-0
6,	25,	152,	0.12,	0.05,	0.0,	11.9,	0.16,	0.0,	0.83,	0.0,	0.0,	1.16,	0.99,	0.95,	1.0,	1.0,	1.0,	0.66,	HeaderDataClassification-0
6,	30,	180,	0.11,	0.04,	0.0,	11.9,	0.16,	0.0,	0.83,	0.0,	0.0,	1.0,	1.0,	0.98,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
6,	34,	209,	0.09,	0.04,	0.0,	11.9,	0.16,	0.0,	0.83,	0.0,	0.0,	1.0,	1.0,	0.98,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
3,	14,	43,	0.0,	0.93,	0.06,	9.96,	1.0,	1.0,	0.0,	0.14,	0.0,	2.0,	0.99,	0.43,	1.0,	1.0,	0.0,	20.3,	HeaderDataClassification-1
4,	26,	104,	0.00,	0.48,	0.09,	12.4,	0.25,	0.0,	0.0,	0.0,	0.0,	1.75,	1.0,	0.86,	1.0,	1.0,	1.0,	11.7,	HeaderDataClassification-0
4,	43,	174,	0.00,	0.34,	0.05,	13.0,	0.25,	0.0,	0.0,	0.33,	0.0,	0.5,	0.49,	0.44,	0.5,	0.5,	0.5,	13.5,	HeaderDataClassification-0
2,	121,	243,	0.0,	0.24,	0.04,	16.4,	0.5,	0.0,	0.0,	0.33,	0.0,	0.5,	0.49,	0.44,	0.5,	0.5,	0.5,	13.5,	HeaderDataClassification-0
10,	2,	28,	0.0,	1.0,	0.0,	9.96,	1.0,	0.0,	0.2,	0.09,	0.0,	3.0,	0.88,	0.63,	0.2,	1.0,	0.0,	3.6,	HeaderDataClassification-1
12,	6,	74,	0.35,	0.16,	0.10,	10.7,	0.16,	0.0,	0.83,	0.0,	0.0,	1.16,	0.99,	0.87,	1.0,	1.0,	1.0,	1.16,	HeaderDataClassification-1
12,	9,	114,	0.19,	0.10,	0.05,	10.8,	0.16,	0.0,	0.83,	0.0,	0.0,	1.16,	0.99,	0.91,	1.0,	1.0,	1.0,	0.83,	HeaderDataClassification-0
12,	13,	156,	0.15,	0.07,	0.03,	10.8,	0.16,	0.0,	0.83,	0.33,	0.0,	0.66,	0.49,	0.37,	0.5,	0.5,	0.5,	0.83,	HeaderDataClassification-0
6,	30,	182,	0.08,	0.02,	0.02,	11.7,	0.16,	0.0,	0.83,	0.0,	0.0,	1.33,	0.99,	0.90,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
6,	34,	207,	0.06,	0.02,	0.02,	11.9,	0.16,	0.0,	0.83,	0.0,	0.0,	1.33,	0.99,	0.90,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
3,	14,	43,	0.0,	0.93,	0.06,	9.96,	1.0,	1.0,	0.0,	0.14,	0.0,	2.0,	0.99,	0.43,	1.0,	1.0,	0.0,	20.3,	HeaderDataClassification-1
4,	26,	104,	0.00,	0.48,	0.09,	12.4,	0.25,	0.0,	0.0,	0.0,	0.0,	1.75,	1.0,	0.86,	1.0,	1.0,	1.0,	11.7,	HeaderDataClassification-0
4,	43,	174,	0.00,	0.34,	0.05,	13.0,	0.25,	0.0,	0.0,	0.33,	0.0,	0.5,	0.49,	0.44,	0.5,	0.5,	0.5,	13.5,	HeaderDataClassification-0
2,	121,	243,	0.0,	0.24,	0.04,	16.4,	0.5,	0.0,	0.0,	0.33,	0.0,	0.5,	0.49,	0.44,	0.5,	0.5,	0.5,	13.5,	HeaderDataClassification-0
12,	2,	32,	0.0,	1.0,	0.0,	9.96,	1.0,	0.0,	0.16,	0.0,	0.0,	3.5,	0.99,	0.72,	0.33,	1.0,	0.16,	4.16,	HeaderDataClassification-1
12,	6,	82,	0.41,	0.17,	0.02,	10.7,	0.16,	0.0,	0.83,	0.0,	0.0,	1.0,	1.0,	0.98,	1.0,	1.0,	1.0,	0.83,	HeaderDataClassification-0
12,	11,	134,	0.25,	0.11,	0.01,	10.8,	0.16,	0.0,	0.83,	0.0,	0.0,	3.0,	0.99,	0.89,	0.66,	1.0,	1.0,	2.66,	HeaderDataClassification-0
12,	16,	194,	0.13,	0.09,	0.08,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	2.5,	0.99,	0.84,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
12,	21,	252,	0.07,	0.08,	0.06,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	1.0,	0.99,	0.92,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
12,	24,	298,	0.06,	0.04,	0.04,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	3.0,	1.0,	0.78,	0.83,	1.0,	1.0,	1.83,	HeaderDataClassification-0
12,	28,	338,	0.07,	0.02,	0.01,	10.8,	0.16,	0.0,	0.66,	0.0,	0.0,	1.75,	0.99,	0.87,	0.91,	1.0,	1.0,	1.41,	HeaderDataClassification-0
12,	31,	383,	0.06,	0.02,	0.02,	10.8,	0.16,	0.0,	0.75,	0.0,	0.0,	2.75,	0.99,	0.79,	0.75,	1.0,	1.0,	2.5,	HeaderDataClassification-0
12,	36,	439,	0.06,	0.02,	0.03,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	2.75,	1.0,	0.83,	1.0,	1.0,	1.0,	1.08,	HeaderDataClassification-0
12,	40,	490,	0.04,	0.02,	0.02,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	1.0,	1.0,	0.98,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
12,	44,	539,	0.04,	0.02,	0.02,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	1.5,	1.0,	0.96,	1.0,	1.0,	1.0,	0.66,	HeaderDataClassification-0
12,	49,	590,	0.04,	0.02,	0.02,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	1.0,	1.0,	0.97,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
12,	53,	639,	0.04,	0.00,	0.02,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	2.25,	1.0,	0.84,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
12,	58,	697,	0.04,	0.00,	0.02,	10.8,	0.16,	0.0,	0.5,	0.0,	0.0,	2.25,	1.0,	0.84,	1.0,	1.0,	1.0,	0.75,	HeaderDataClassification-0
5,	10,	52,	0.0,	0.78,	0.21,	12.0,	1.0,	0.0,	0.6,	0.41,	0.4,	5.2,	1.55,	0.51,	1.2,	1.5,	1.6,	27.0,	HeaderDataClassification-1
12,	10,	130,	0.01,	0.4,	0.18,	12.2,	1.0,	0.0,	0.08,	0.84,	0.0,	0.33,	0.08,	0.06,	0.08,	0.08,	0.08,	0.41,	HeaderDataClassification-1
1,	136,	136,	0.0,	0.03,	0.00,	23.5,	1.0,	0.0,	0.0,	0.84,	0.0,	4.0,	1.0,	0.16,	0.0,	1.0,	0.0,	5.0,	HeaderDataClassification-1
12,	13,	162,	0.0,	0.08,	0.08,	13.2,	0.08,	0.0,	0.91,	0.0,	0.0,	3.5,	1.0,	0.31,	0.25,	1.0,	0.91,	4.5,	HeaderDataClassification-1
12,	19,	235,	0.14,	0.07,	0.09,	12.3,	0.0,	0.0,	0.16,	0.0,	0.0,	1.75,	1.0,	0.91,	1.0,	1.0,	1.0,	1.33,	HeaderDataClassification-0
12,	24,	298,	0.10,	0.02,	0.08,	12.2,	0.0,	0.0,	0.16,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.58,	HeaderDataClassification-0
12,	30,	361,	0.08,	0.02,	0.06,	12.2,	0.0,	0.0,	0.16,	0.0,	0.0,	2.58,	1.0,	0.93,	1.0,	1.0,	0.0,	1.16,	HeaderDataClassification-0
12,	36,	434,	0.07,	0.03,	0.05,	12.2,	1.0,	0.0,	0.16,	0.0,	0.0,	3.5,	1.0,	0.31,	0.25,	1.0,	0.08,	4.08,	HeaderDataClassification-0
12,	38,	460,	0.0,	0.02,	0.02,	12.2,	0.08,	0.0,	0.91,	0.0,	0.0,	3.5,	1.0,	0.29,	0.25,	1.0,	0.91,	4.33,	HeaderDataClassification-0
12,	43,	523,	0.06,	0.01,	0.04,	12.2,	0.0,	0.0,	0.16,	0.0,	0.0,	1.75,	1.0,	0.93,	1.0,	1.0,	1.0,	0.41,	HeaderDataClassification-0
12,	48,	584,	0.05,	0.01,	0.03,	12.2,	0.0,	0.0,	0.16,	0.0,	0.0,	1.25,	1.0,	0.94,	1.0,	1.0,	1.0,	0.58,	HeaderDataClassification-0
12,	54,	648,	0.04,	0.01,	0.03,	12.2,	0.0,	0.0,	0.16,	0.0,	0.0,	3.0,	1.0,	0.89,	1.0,	1.0,	0.0,	1.33,	HeaderDataClassification-0
12,	60,	721,	0.04,	0.02,	0.03,	12.2,	1.0,	0.0,	0.16,	0.0,	0.0,	3.5,	1.0,	0.31,	0.25,	1.0,	0.08,	4.33,	HeaderDataClassification-0
12,	62,	754,	0.0,	0.02,	0.01,	12.2,	0.08,	0.0,	0.91,	0.0,	0.0,	3.5,	1.0,	0.33,	0.25,	1.0,	0.91,	4.25,	HeaderDataClassification-0
12,	69,	831,	0.03,	0.02,	0.02,	12.2,	0.0,	0.0,	0.16,	0.0,	0.0,	1.0,	1.0,	0.96,	1.0,	1.0,	1.0,	1.08,	HeaderDataClassification-0
12,	74,	897,	0.03,	0.01,	0.02,	12.2,	0.0,	0.0,	0.16,	0.0,	0.0,	1.5,	1.0,	0.94,	1.0,	1.0,	1.0,	0.66,	HeaderDataClassification-0
12,	80,	963,	0.02,	0.01,	0.02,	12.2,	0.0,	0.0,	0.16,	0.0,	0.0,	2.5,	1.0,	0.92,	1.0,	1.0,	0.0,	1.16,	HeaderDataClassification-0
12,	86,	1039,	0.02,	0.02,	0.02,	12.2,	1.0,	0.0,	0.16,	0.84,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
1,	1040,	1040,	0.0,	0.0,	9.61,	24.2,	0.0,	0.0,	1.0,	0.84,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-0
5,	7,	36,	0.0,	0.94,	0.05,	10.9,	0.0,	0.0,	0.0,	0.25,	0.0,	1.0,	0.59,	0.33,	0.6,	0.6,	0.6,	4.6,	HeaderDataClassification-1
3,	16,	49,	0.0,	0.18,	0.08,	14.6,	0.0,	0.0,	0.0,	0.25,	0.0,	2.66,	0.99,	0.56,	0.66,	1.0,	1.0,	5.66,	HeaderDataClassification-1
5,	14,	74,	0.16,	0.08,	0.09,	13.8,	0.0,	0.0,	0.4,	0.0,	0.0,	1.2,	1.0,	0.84,	1.0,	1.0,	1.0,	1.4,	HeaderDataClassification-1
5,	20,	104,	0.11,	0.06,	0.10,	13.7,	0.0,	0.0,	0.4,	0.0,	0.0,	1.6,	0.99,	0.81,	1.0,	1.0,	1.0,	0.8,	HeaderDataClassification-1
5,	27,	137,	0.10,	0.05,	0.08,	13.7,	0.0,	0.0,	0.4,	0.0,	0.0,	1.6,	0.99,	0.8,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-1
5,	33,	166,	0.06,	0.04,	0.06,	13.7,	0.0,	0.0,	0.4,	0.0,	0.0,	1.2,	0.99,	0.91,	1.0,	1.0,	1.0,	1.6,	HeaderDataClassification-1
5,	39,	197,	0.06,	0.03,	0.05,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.4,	1.0,	0.86,	1.0,	1.0,	1.0,	0.8,	HeaderDataClassification-1
5,	46,	231,	0.06,	0.03,	0.04,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.6,	1.0,	0.78,	1.0,	1.0,	1.0,	1.2,	HeaderDataClassification-1
5,	52,	260,	0.04,	0.02,	0.04,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.6,	1.0,	0.75,	1.0,	1.0,	1.0,	2.4,	HeaderDataClassification-1
5,	58,	292,	0.05,	0.02,	0.03,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.4,	0.99,	0.91,	1.0,	1.0,	1.0,	0.8,	HeaderDataClassification-1
5,	64,	323,	0.04,	0.02,	0.03,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.4,	0.99,	0.75,	1.0,	1.0,	1.0,	3.2,	HeaderDataClassification-1
5,	69,	348,	0.03,	0.01,	0.02,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.2,	1.0,	0.91,	1.0,	1.0,	1.0,	1.8,	HeaderDataClassification-1
5,	75,	377,	0.02,	0.02,	0.02,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.2,	0.99,	0.98,	1.0,	1.0,	1.0,	1.8,	HeaderDataClassification-0
5,	81,	407,	0.02,	0.02,	0.01,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.0,	1.0,	0.94,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
5,	86,	433,	0.03,	0.01,	0.01,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.2,	0.99,	0.90,	1.0,	1.0,	1.0,	1.4,	HeaderDataClassification-0
5,	90,	454,	0.02,	0.00,	0.01,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.2,	0.99,	0.87,	1.0,	1.0,	1.0,	1.4,	HeaderDataClassification-0
5,	95,	479,	0.02,	0.01,	0.01,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.2,	1.0,	0.94,	1.0,	1.0,	1.0,	1.6,	HeaderDataClassification-0
5,	101,	507,	0.02,	0.01,	0.01,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.2,	1.0,	0.96,	1.0,	1.0,	1.0,	2.0,	HeaderDataClassification-0
5,	107,	535,	0.02,	0.01,	0.01,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.4,	1.0,	0.88,	1.0,	1.0,	1.0,	0.6,	HeaderDataClassification-0
5,	113,	565,	0.02,	0.01,	0.01,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.6,	0.99,	0.75,	1.0,	1.0,	1.0,	2.4,	HeaderDataClassification-0
5,	117,	588,	0.01,	0.00,	0.01,	13.6,	0.0,	0.0,	0.4,	0.0,	0.0,	1.6,	0.99,	0.75,	1.0,	1.0,	1.0,	2.4,	HeaderDataClassification-0
2,	21,	43,	0.09,	0.37,	0.53,	1.0,	0.0,	0.0,	0.0,	0.42,	1.0,	10.0,	2.15,	0.94,	2.5,	2.5,	0.5,	48.0,	HeaderDataClassification-1
5,	16,	84,	0.0,	0.35,	0.13,	1.2,	0.0,	0.8,	0.0,	0.66,	0.0,	0.8,	0.17,	0.09,	0.2,	0.2,	0.2,	3.6,	HeaderDataClassification-0
1,	93,	93,	0.0,	0.09,	0.0,	2.2,	0.0,	0.0,	0.0,	0.66,	0.0,	4.0,	0.03,	0.55,	1.0,	1.0,	1.0,	9.0,	HeaderDataClassification-0
5,	22,	114,	0.12,	0.00,	0.05,	1.43,	0.0,	0.0,	0.8,	0.09,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
6,	22,	137,	0.10,	0.00,	0.05,	1.24,	0.0,	0.16,	0.66,	0.0,	0.0,	1.66,	NaN,	0.88,	1.0,	1.0,	0.83,	1.33,	HeaderDataClassification-0
6,	27,	164,	0.09,	0.02,	0.04,	1.20,	0.0,	0.0,	0.66,	0.09,	0.0,	1.33,	0.83,	0.8,	0.83,	0.83,	0.83,	0.5,	HeaderDataClassification-0
5,	36,	184,	0.07,	0.00,	0.03,	1.24,	0.0,	0.0,	0.8,	0.0,	0.0,	1.2,	1.0,	1.0,	1.0,	1.0,	1.0,	0.4,	HeaderDataClassification-0
5,	40,	204,	0.06,	0.00,	0.02,	1.24,	0.0,	0.0,	0.8,	0.42,	0.0,	4.0,	0.96,	0.18,	0.2,	1.0,	1.0,	18.6,	HeaderDataClassification-0
2,	123,	247,	0.01,	0.06,	0.09,	1.62,	0.0,	0.0,	0.0,	0.42,	1.0,	10.0,	2.13,	0.94,	2.5,	2.5,	0.5,	48.0,	HeaderDataClassification-0
5,	57,	288,	0.0,	0.10,	0.03,	1.32,	0.0,	0.8,	0.0,	0.66,	0.0,	0.8,	0.17,	0.09,	0.2,	0.2,	0.2,	3.6,	HeaderDataClassification-0
1,	297,	297,	0.0,	0.03,	0.0,	2.32,	0.0,	0.0,	0.0,	0.66,	0.0,	4.0,	0.03,	0.55,	1.0,	1.0,	1.0,	9.0,	HeaderDataClassification-0
5,	64,	320,	0.05,	0.00,	0.01,	1.46,	0.0,	0.0,	0.8,	0.09,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
6,	57,	345,	0.04,	0.00,	0.02,	1.24,	0.0,	0.16,	0.66,	0.0,	0.0,	1.66,	NaN,	0.90,	1.0,	1.0,	0.83,	1.16,	HeaderDataClassification-0
6,	62,	373,	0.04,	0.01,	0.01,	1.20,	0.0,	0.0,	0.66,	0.09,	0.0,	1.33,	0.83,	0.8,	0.83,	0.83,	0.83,	0.5,	HeaderDataClassification-0
5,	79,	395,	0.03,	0.00,	0.01,	1.24,	0.0,	0.0,	0.8,	0.0,	0.0,	1.2,	1.0,	1.0,	1.0,	1.0,	1.0,	0.4,	HeaderDataClassification-0
5,	83,	417,	0.03,	0.00,	0.01,	1.24,	0.0,	0.0,	0.8,	0.0,	0.0,	1.2,	1.0,	1.0,	1.0,	1.0,	1.0,	0.4,	HeaderDataClassification-0
1,	8,	8,	0.0,	0.87,	0.12,	8.96,	0.0,	0.0,	0.0,	0.33,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
2,	13,	26,	0.0,	0.65,	0.03,	13.4,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.51,	1.0,	1.0,	1.0,	10.5,	HeaderDataClassification-0
2,	21,	43,	0.04,	0.27,	0.06,	15.6,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	1.0,	1.0,	1.0,	1.0,	1.5,	HeaderDataClassification-0
2,	30,	60,	0.03,	0.2,	0.05,	16.8,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.87,	1.0,	1.0,	1.0,	7.0,	HeaderDataClassification-0
2,	39,	79,	0.03,	0.15,	0.05,	17.3,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.83,	1.0,	1.0,	1.0,	7.0,	HeaderDataClassification-0
2,	47,	95,	0.02,	0.11,	0.03,	17.6,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.83,	1.0,	1.0,	1.0,	7.0,	HeaderDataClassification-0
1,	3,	3,	0.0,	1.0,	0.0,	9.0,	0.0,	0.0,	0.0,	0.6,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
4,	7,	30,	0.0,	0.8,	0.1,	11.2,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.61,	0.5,	1.0,	1.0,	7.75,	HeaderDataClassification-0
4,	13,	55,	0.25,	0.0,	0.2,	11.8,	0.0,	0.0,	0.5,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
4,	20,	80,	0.17,	0.0,	0.13,	11.9,	0.0,	0.0,	0.5,	0.0,	0.0,	1.75,	1.0,	0.97,	1.0,	1.0,	1.0,	0.25,	HeaderDataClassification-0
4,	26,	104,	0.12,	0.0,	0.10,	11.9,	0.0,	0.0,	0.5,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
4,	32,	128,	0.10,	0.0,	0.08,	11.9,	0.0,	0.0,	0.5,	0.0,	0.0,	3.25,	1.0,	0.88,	1.0,	1.0,	1.0,	1.0,	HeaderDataClassification-0
4,	39,	156,	0.10,	0.0,	0.07,	11.9,	0.0,	0.0,	0.5,	0.0,	0.0,	1.75,	1.0,	0.8,	0.75,	1.0,	1.0,	1.25,	HeaderDataClassification-0
4,	47,	188,	0.08,	0.02,	0.05,	11.9,	0.0,	0.0,	0.25,	0.0,	0.0,	1.75,	1.0,	0.8,	0.75,	1.0,	1.0,	1.25,	HeaderDataClassification-0
1,	3,	3,	0.0,	1.0,	0.0,	9.0,	0.0,	0.0,	0.0,	0.6,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	0.0,	HeaderDataClassification-1
4,	7,	31,	0.0,	0.80,	0.09,	11.2,	0.0,	0.0,	0.0,	0.0,	0.0,	4.0,	1.0,	0.55,	0.5,	1.0,	1.0,	8.25,	HeaderDataClassification-0
4,	14,	58,	0.24,	0.0,	0.22,	11.8,	0.0,	0.0,	0.5,	0.0,	0.0,	1.75,	1.0,	0.97,	1.0,	1.0,	1.0,	0.25,	HeaderDataClassification-0
4,	21,	84,	0.15,	0.0,	0.15,	11.9,	0.0,	0.0,	0.5,	0.0,	0.0,	1.75,	1.0,	0.97,	1.0,	1.0,	1.0,	0.5,	HeaderDataClassification-0
4,	27,	109,	0.12,	0.0,	0.10,	11.9,	0.0,	0.0,	0.5,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
4,	33,	134,	0.10,	0.0,	0.08,	11.9,	0.0,	0.0,	0.5,	0.0,	0.0,	3.25,	1.0,	0.90,	1.0,	1.0,	1.0,	1.25,	HeaderDataClassification-0
4,	40,	162,	0.09,	0.0,	0.08,	11.9,	0.0,	0.0,	0.5,	0.0,	0.0,	2.5,	0.99,	0.77,	0.75,	1.0,	1.0,	1.5,	HeaderDataClassification-0
4,	48,	193,	0.07,	0.02,	0.06,	11.9,	0.0,	0.0,	0.25,	0.0,	0.0,	2.5,	0.99,	0.77,	0.75,	1.0,	1.0,	1.5,	HeaderDataClassification-0
5,	8,	42,	0.0,	0.88,	0.11,	1.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.75,	1.0,	1.0,	1.0,	8.6,	HeaderDataClassification-1
5,	17,	88,	0.01,	0.47,	0.03,	1.2,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.48,	0.0,	1.0,	1.0,	9.0,	HeaderDataClassification-0
5,	22,	110,	0.16,	0.0,	0.03,	1.24,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
5,	26,	132,	0.13,	0.0,	0.03,	1.24,	0.0,	0.0,	1.0,	0.0,	0.0,	1.2,	0.99,	0.89,	1.0,	1.0,	1.0,	0.4,	HeaderDataClassification-0
5,	30,	154,	0.11,	0.0,	0.02,	1.24,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
5,	35,	176,	0.10,	0.0,	0.02,	1.24,	0.0,	0.0,	1.0,	0.0,	0.0,	1.0,	1.0,	1.0,	1.0,	1.0,	1.0,	0.0,	HeaderDataClassification-0
5,	10,	51,	0.0,	0.92,	0.07,	1.0,	0.0,	0.0,	0.0,	0.11,	0.0,	0.8,	0.79,	0.76,	0.8,	0.8,	0.8,	7.4,	HeaderDataClassification-1
4,	22,	88,	0.0,	0.30,	0.11,	1.25,	0.0,	0.0,	0.0,	0.11,	0.0,	1.0,	0.99,	0.50,	0.0,	1.0,	1.0,	9.75,	HeaderDataClassification-0
5,	22,	112,	0.10,	0.07,	0.03,	1.25,	0.0,	0.0,	0.8,	0.0,	0.0,	1.0,	0.99,	1.0,	1.0,	1.0,	1.0,	1.4,	HeaderDataClassification-0
5,	27,	136,	0.08,	0.05,	0.02,	1.25,	0.0,	0.0,	0.8,	0.0,	0.0,	1.0,	0.99,	1.0,	1.0,	1.0,	1.0,	1.4,	HeaderDataClassification-0
5,	8,	42,	0.0,	0.88,	0.11,	1.0,	0.0,	0.0,	0.0,	0.0,	0.0,	1.0,	0.99,	0.75,	1.0,	1.0,	1.0,	8.6,	HeaderDataClassification-1
